State Code,District Code,Area Name,Total/ Rural/ Urban,Age-group,State,City,Gender,Type,Rate
32,10,District - Kottayam  10,Urban,20-29, KERALA, Kottayam,Female,In movement,115
32,10,District - Kottayam  10,Urban,30-39, KERALA, Kottayam,Female,In movement,136
32,10,District - Kottayam  10,Urban,40-49, KERALA, Kottayam,Female,In movement,134
32,10,District - Kottayam  10,Urban,50-59, KERALA, Kottayam,Female,In movement,124
32,10,District - Kottayam  10,Urban,60-69, KERALA, Kottayam,Female,In movement,126
32,10,District - Kottayam  10,Urban,70-79, KERALA, Kottayam,Female,In movement,137
32,10,District - Kottayam  10,Urban,80-89, KERALA, Kottayam,Female,In movement,70
32,10,District - Kottayam  10,Urban,90+, KERALA, Kottayam,Female,In movement,21
32,10,District - Kottayam  10,Urban,Age not stated, KERALA, Kottayam,Female,In movement,0
32,11,District - Alappuzha  11,Rural,0-4, KERALA, Alappuzha,Female,In movement,118
32,11,District - Alappuzha  11,Rural,5-9, KERALA, Alappuzha,Female,In movement,121
32,11,District - Alappuzha  11,Rural,10-19, KERALA, Alappuzha,Female,In movement,437
32,11,District - Alappuzha  11,Rural,20-29, KERALA, Alappuzha,Female,In movement,725
32,11,District - Alappuzha  11,Rural,30-39, KERALA, Alappuzha,Female,In movement,754
32,11,District - Alappuzha  11,Rural,40-49, KERALA, Alappuzha,Female,In movement,740
32,11,District - Alappuzha  11,Rural,50-59, KERALA, Alappuzha,Female,In movement,637
32,11,District - Alappuzha  11,Rural,60-69, KERALA, Alappuzha,Female,In movement,698
32,11,District - Alappuzha  11,Rural,70-79, KERALA, Alappuzha,Female,In movement,613
32,11,District - Alappuzha  11,Rural,80-89, KERALA, Alappuzha,Female,In movement,312
32,11,District - Alappuzha  11,Rural,90+, KERALA, Alappuzha,Female,In movement,84
32,11,District - Alappuzha  11,Rural,Age not stated, KERALA, Alappuzha,Female,In movement,1
32,11,District - Alappuzha  11,Urban,0-4, KERALA, Alappuzha,Female,In movement,48
32,11,District - Alappuzha  11,Urban,5-9, KERALA, Alappuzha,Female,In movement,49
32,11,District - Alappuzha  11,Urban,10-19, KERALA, Alappuzha,Female,In movement,166
32,11,District - Alappuzha  11,Urban,20-29, KERALA, Alappuzha,Female,In movement,330
32,11,District - Alappuzha  11,Urban,30-39, KERALA, Alappuzha,Female,In movement,292
32,11,District - Alappuzha  11,Urban,40-49, KERALA, Alappuzha,Female,In movement,251
32,11,District - Alappuzha  11,Urban,50-59, KERALA, Alappuzha,Female,In movement,282
32,11,District - Alappuzha  11,Urban,60-69, KERALA, Alappuzha,Female,In movement,297
32,11,District - Alappuzha  11,Urban,70-79, KERALA, Alappuzha,Female,In movement,252
32,11,District - Alappuzha  11,Urban,80-89, KERALA, Alappuzha,Female,In movement,157
32,11,District - Alappuzha  11,Urban,90+, KERALA, Alappuzha,Female,In movement,27
32,11,District - Alappuzha  11,Urban,Age not stated, KERALA, Alappuzha,Female,In movement,1
32,12,District - Pathanamthitta  12,Rural,0-4, KERALA, Pathanamthitta,Female,In movement,98
32,12,District - Pathanamthitta  12,Rural,5-9, KERALA, Pathanamthitta,Female,In movement,96
32,12,District - Pathanamthitta  12,Rural,10-19, KERALA, Pathanamthitta,Female,In movement,327
32,12,District - Pathanamthitta  12,Rural,20-29, KERALA, Pathanamthitta,Female,In movement,470
32,12,District - Pathanamthitta  12,Rural,30-39, KERALA, Pathanamthitta,Female,In movement,561
32,12,District - Pathanamthitta  12,Rural,40-49, KERALA, Pathanamthitta,Female,In movement,548
32,12,District - Pathanamthitta  12,Rural,50-59, KERALA, Pathanamthitta,Female,In movement,438
32,12,District - Pathanamthitta  12,Rural,60-69, KERALA, Pathanamthitta,Female,In movement,502
32,12,District - Pathanamthitta  12,Rural,70-79, KERALA, Pathanamthitta,Female,In movement,441
32,12,District - Pathanamthitta  12,Rural,80-89, KERALA, Pathanamthitta,Female,In movement,293
32,12,District - Pathanamthitta  12,Rural,90+, KERALA, Pathanamthitta,Female,In movement,85
32,12,District - Pathanamthitta  12,Rural,Age not stated, KERALA, Pathanamthitta,Female,In movement,2
32,12,District - Pathanamthitta  12,Urban,0-4, KERALA, Pathanamthitta,Female,In movement,7
32,12,District - Pathanamthitta  12,Urban,5-9, KERALA, Pathanamthitta,Female,In movement,9
32,12,District - Pathanamthitta  12,Urban,10-19, KERALA, Pathanamthitta,Female,In movement,40
32,12,District - Pathanamthitta  12,Urban,20-29, KERALA, Pathanamthitta,Female,In movement,55
32,12,District - Pathanamthitta  12,Urban,30-39, KERALA, Pathanamthitta,Female,In movement,56
32,12,District - Pathanamthitta  12,Urban,40-49, KERALA, Pathanamthitta,Female,In movement,52
32,12,District - Pathanamthitta  12,Urban,50-59, KERALA, Pathanamthitta,Female,In movement,48
32,12,District - Pathanamthitta  12,Urban,60-69, KERALA, Pathanamthitta,Female,In movement,54
32,12,District - Pathanamthitta  12,Urban,70-79, KERALA, Pathanamthitta,Female,In movement,48
32,12,District - Pathanamthitta  12,Urban,80-89, KERALA, Pathanamthitta,Female,In movement,25
32,12,District - Pathanamthitta  12,Urban,90+, KERALA, Pathanamthitta,Female,In movement,14
32,12,District - Pathanamthitta  12,Urban,Age not stated, KERALA, Pathanamthitta,Female,In movement,0
32,13,District - Kollam  13,Rural,0-4, KERALA, Kollam,Female,In movement,151
32,13,District - Kollam  13,Rural,5-9, KERALA, Kollam,Female,In movement,241
32,13,District - Kollam  13,Rural,10-19, KERALA, Kollam,Female,In movement,819
32,13,District - Kollam  13,Rural,20-29, KERALA, Kollam,Female,In movement,1203
32,13,District - Kollam  13,Rural,30-39, KERALA, Kollam,Female,In movement,1129
32,13,District - Kollam  13,Rural,40-49, KERALA, Kollam,Female,In movement,1067
32,13,District - Kollam  13,Rural,50-59, KERALA, Kollam,Female,In movement,934
32,13,District - Kollam  13,Rural,60-69, KERALA, Kollam,Female,In movement,1022
32,13,District - Kollam  13,Rural,70-79, KERALA, Kollam,Female,In movement,822
32,13,District - Kollam  13,Rural,80-89, KERALA, Kollam,Female,In movement,424
32,13,District - Kollam  13,Rural,90+, KERALA, Kollam,Female,In movement,129
32,13,District - Kollam  13,Rural,Age not stated, KERALA, Kollam,Female,In movement,1
32,13,District - Kollam  13,Urban,0-4, KERALA, Kollam,Female,In movement,37
32,13,District - Kollam  13,Urban,5-9, KERALA, Kollam,Female,In movement,55
32,13,District - Kollam  13,Urban,10-19, KERALA, Kollam,Female,In movement,155
32,13,District - Kollam  13,Urban,20-29, KERALA, Kollam,Female,In movement,269
32,13,District - Kollam  13,Urban,30-39, KERALA, Kollam,Female,In movement,214
32,13,District - Kollam  13,Urban,40-49, KERALA, Kollam,Female,In movement,252
32,13,District - Kollam  13,Urban,50-59, KERALA, Kollam,Female,In movement,212
32,13,District - Kollam  13,Urban,60-69, KERALA, Kollam,Female,In movement,223
32,13,District - Kollam  13,Urban,70-79, KERALA, Kollam,Female,In movement,191
32,13,District - Kollam  13,Urban,80-89, KERALA, Kollam,Female,In movement,91
32,13,District - Kollam  13,Urban,90+, KERALA, Kollam,Female,In movement,25
32,13,District - Kollam  13,Urban,Age not stated, KERALA, Kollam,Female,In movement,1
32,14,District - Thiruvananthapuram  14,Rural,0-4, KERALA, Thiruvananthapuram,Female,In movement,157
32,14,District - Thiruvananthapuram  14,Rural,5-9, KERALA, Thiruvananthapuram,Female,In movement,261
32,14,District - Thiruvananthapuram  14,Rural,10-19, KERALA, Thiruvananthapuram,Female,In movement,897
32,14,District - Thiruvananthapuram  14,Rural,20-29, KERALA, Thiruvananthapuram,Female,In movement,1198
32,14,District - Thiruvananthapuram  14,Rural,30-39, KERALA, Thiruvananthapuram,Female,In movement,1162
32,14,District - Thiruvananthapuram  14,Rural,40-49, KERALA, Thiruvananthapuram,Female,In movement,1145
32,14,District - Thiruvananthapuram  14,Rural,50-59, KERALA, Thiruvananthapuram,Female,In movement,1000
32,14,District - Thiruvananthapuram  14,Rural,60-69, KERALA, Thiruvananthapuram,Female,In movement,886
32,14,District - Thiruvananthapuram  14,Rural,70-79, KERALA, Thiruvananthapuram,Female,In movement,599
32,14,District - Thiruvananthapuram  14,Rural,80-89, KERALA, Thiruvananthapuram,Female,In movement,310
32,14,District - Thiruvananthapuram  14,Rural,90+, KERALA, Thiruvananthapuram,Female,In movement,78
32,14,District - Thiruvananthapuram  14,Rural,Age not stated, KERALA, Thiruvananthapuram,Female,In movement,1
32,14,District - Thiruvananthapuram  14,Urban,0-4, KERALA, Thiruvananthapuram,Female,In movement,79
32,14,District - Thiruvananthapuram  14,Urban,5-9, KERALA, Thiruvananthapuram,Female,In movement,89
32,14,District - Thiruvananthapuram  14,Urban,10-19, KERALA, Thiruvananthapuram,Female,In movement,439
32,14,District - Thiruvananthapuram  14,Urban,20-29, KERALA, Thiruvananthapuram,Female,In movement,522
32,14,District - Thiruvananthapuram  14,Urban,30-39, KERALA, Thiruvananthapuram,Female,In movement,536
32,14,District - Thiruvananthapuram  14,Urban,40-49, KERALA, Thiruvananthapuram,Female,In movement,503
32,14,District - Thiruvananthapuram  14,Urban,50-59, KERALA, Thiruvananthapuram,Female,In movement,393
32,14,District - Thiruvananthapuram  14,Urban,60-69, KERALA, Thiruvananthapuram,Female,In movement,380
32,14,District - Thiruvananthapuram  14,Urban,70-79, KERALA, Thiruvananthapuram,Female,In movement,269
32,14,District - Thiruvananthapuram  14,Urban,80-89, KERALA, Thiruvananthapuram,Female,In movement,131
32,14,District - Thiruvananthapuram  14,Urban,90+, KERALA, Thiruvananthapuram,Female,In movement,27
32,14,District - Thiruvananthapuram  14,Urban,Age not stated, KERALA, Thiruvananthapuram,Female,In movement,2
32,1,District - Kasaragod  01,Rural,0-4, KERALA, Kasaragod,Male,Mental,25
32,1,District - Kasaragod  01,Rural,5-9, KERALA, Kasaragod,Male,Mental,108
32,1,District - Kasaragod  01,Rural,10-19, KERALA, Kasaragod,Male,Mental,385
32,1,District - Kasaragod  01,Rural,20-29, KERALA, Kasaragod,Male,Mental,431
32,1,District - Kasaragod  01,Rural,30-39, KERALA, Kasaragod,Male,Mental,327
32,1,District - Kasaragod  01,Rural,40-49, KERALA, Kasaragod,Male,Mental,262
32,1,District - Kasaragod  01,Rural,50-59, KERALA, Kasaragod,Male,Mental,171
32,1,District - Kasaragod  01,Rural,60-69, KERALA, Kasaragod,Male,Mental,79
32,1,District - Kasaragod  01,Rural,70-79, KERALA, Kasaragod,Male,Mental,40
32,1,District - Kasaragod  01,Rural,80-89, KERALA, Kasaragod,Male,Mental,20
32,1,District - Kasaragod  01,Rural,90+, KERALA, Kasaragod,Male,Mental,2
32,1,District - Kasaragod  01,Rural,Age not stated, KERALA, Kasaragod,Male,Mental,1
32,1,District - Kasaragod  01,Urban,0-4, KERALA, Kasaragod,Male,Mental,6
32,1,District - Kasaragod  01,Urban,5-9, KERALA, Kasaragod,Male,Mental,24
32,1,District - Kasaragod  01,Urban,10-19, KERALA, Kasaragod,Male,Mental,108
32,1,District - Kasaragod  01,Urban,20-29, KERALA, Kasaragod,Male,Mental,115
32,1,District - Kasaragod  01,Urban,30-39, KERALA, Kasaragod,Male,Mental,76
32,1,District - Kasaragod  01,Urban,40-49, KERALA, Kasaragod,Male,Mental,50
32,1,District - Kasaragod  01,Urban,50-59, KERALA, Kasaragod,Male,Mental,20
32,1,District - Kasaragod  01,Urban,60-69, KERALA, Kasaragod,Male,Mental,21
32,1,District - Kasaragod  01,Urban,70-79, KERALA, Kasaragod,Male,Mental,6
32,1,District - Kasaragod  01,Urban,80-89, KERALA, Kasaragod,Male,Mental,5
32,1,District - Kasaragod  01,Urban,90+, KERALA, Kasaragod,Male,Mental,1
32,1,District - Kasaragod  01,Urban,Age not stated, KERALA, Kasaragod,Male,Mental,0
32,2,District - Kannur  02,Rural,0-4, KERALA, Kannur,Male,Mental,42
32,2,District - Kannur  02,Rural,5-9, KERALA, Kannur,Male,Mental,109
32,2,District - Kannur  02,Rural,10-19, KERALA, Kannur,Male,Mental,444
32,2,District - Kannur  02,Rural,20-29, KERALA, Kannur,Male,Mental,588
32,2,District - Kannur  02,Rural,30-39, KERALA, Kannur,Male,Mental,537
32,2,District - Kannur  02,Rural,40-49, KERALA, Kannur,Male,Mental,442
32,2,District - Kannur  02,Rural,50-59, KERALA, Kannur,Male,Mental,214
32,2,District - Kannur  02,Rural,60-69, KERALA, Kannur,Male,Mental,136
32,2,District - Kannur  02,Rural,70-79, KERALA, Kannur,Male,Mental,70
32,2,District - Kannur  02,Rural,80-89, KERALA, Kannur,Male,Mental,24
32,2,District - Kannur  02,Rural,90+, KERALA, Kannur,Male,Mental,4
32,2,District - Kannur  02,Rural,Age not stated, KERALA, Kannur,Male,Mental,11
32,2,District - Kannur  02,Urban,0-4, KERALA, Kannur,Male,Mental,35
32,2,District - Kannur  02,Urban,5-9, KERALA, Kannur,Male,Mental,93
32,2,District - Kannur  02,Urban,10-19, KERALA, Kannur,Male,Mental,427
32,2,District - Kannur  02,Urban,20-29, KERALA, Kannur,Male,Mental,519
32,2,District - Kannur  02,Urban,30-39, KERALA, Kannur,Male,Mental,605
32,2,District - Kannur  02,Urban,40-49, KERALA, Kannur,Male,Mental,479
32,2,District - Kannur  02,Urban,50-59, KERALA, Kannur,Male,Mental,240
32,2,District - Kannur  02,Urban,60-69, KERALA, Kannur,Male,Mental,149
32,2,District - Kannur  02,Urban,70-79, KERALA, Kannur,Male,Mental,62
32,2,District - Kannur  02,Urban,80-89, KERALA, Kannur,Male,Mental,20
32,2,District - Kannur  02,Urban,90+, KERALA, Kannur,Male,Mental,0
32,2,District - Kannur  02,Urban,Age not stated, KERALA, Kannur,Male,Mental,1
32,3,District - Wayanad  03,Rural,0-4, KERALA, Wayanad,Male,Mental,17
32,3,District - Wayanad  03,Rural,5-9, KERALA, Wayanad,Male,Mental,55
32,3,District - Wayanad  03,Rural,10-19, KERALA, Wayanad,Male,Mental,216
32,3,District - Wayanad  03,Rural,20-29, KERALA, Wayanad,Male,Mental,290
32,3,District - Wayanad  03,Rural,30-39, KERALA, Wayanad,Male,Mental,278
32,3,District - Wayanad  03,Rural,40-49, KERALA, Wayanad,Male,Mental,220
32,3,District - Wayanad  03,Rural,50-59, KERALA, Wayanad,Male,Mental,123
32,3,District - Wayanad  03,Rural,60-69, KERALA, Wayanad,Male,Mental,88
32,3,District - Wayanad  03,Rural,70-79, KERALA, Wayanad,Male,Mental,30
32,3,District - Wayanad  03,Rural,80-89, KERALA, Wayanad,Male,Mental,4
32,3,District - Wayanad  03,Rural,90+, KERALA, Wayanad,Male,Mental,0
32,3,District - Wayanad  03,Rural,Age not stated, KERALA, Wayanad,Male,Mental,1
32,3,District - Wayanad  03,Urban,0-4, KERALA, Wayanad,Male,Mental,1
32,3,District - Wayanad  03,Urban,5-9, KERALA, Wayanad,Male,Mental,2
32,3,District - Wayanad  03,Urban,10-19, KERALA, Wayanad,Male,Mental,5
32,3,District - Wayanad  03,Urban,20-29, KERALA, Wayanad,Male,Mental,13
32,3,District - Wayanad  03,Urban,30-39, KERALA, Wayanad,Male,Mental,10
32,3,District - Wayanad  03,Urban,40-49, KERALA, Wayanad,Male,Mental,5
32,3,District - Wayanad  03,Urban,50-59, KERALA, Wayanad,Male,Mental,2
32,3,District - Wayanad  03,Urban,60-69, KERALA, Wayanad,Male,Mental,1
32,3,District - Wayanad  03,Urban,70-79, KERALA, Wayanad,Male,Mental,5
32,3,District - Wayanad  03,Urban,80-89, KERALA, Wayanad,Male,Mental,1
32,3,District - Wayanad  03,Urban,90+, KERALA, Wayanad,Male,Mental,0
32,3,District - Wayanad  03,Urban,Age not stated, KERALA, Wayanad,Male,Mental,0
32,4,District - Kozhikode  04,Rural,0-4, KERALA, Kozhikode,Male,Mental,61
32,4,District - Kozhikode  04,Rural,5-9, KERALA, Kozhikode,Male,Mental,164
32,4,District - Kozhikode  04,Rural,10-19, KERALA, Kozhikode,Male,Mental,809
32,4,District - Kozhikode  04,Rural,20-29, KERALA, Kozhikode,Male,Mental,1021
32,4,District - Kozhikode  04,Rural,30-39, KERALA, Kozhikode,Male,Mental,945
32,4,District - Kozhikode  04,Rural,40-49, KERALA, Kozhikode,Male,Mental,752
32,4,District - Kozhikode  04,Rural,50-59, KERALA, Kozhikode,Male,Mental,424
32,4,District - Kozhikode  04,Rural,60-69, KERALA, Kozhikode,Male,Mental,300
32,4,District - Kozhikode  04,Rural,70-79, KERALA, Kozhikode,Male,Mental,128
32,4,District - Kozhikode  04,Rural,80-89, KERALA, Kozhikode,Male,Mental,51
32,4,District - Kozhikode  04,Rural,90+, KERALA, Kozhikode,Male,Mental,12
32,4,District - Kozhikode  04,Rural,Age not stated, KERALA, Kozhikode,Male,Mental,0
32,4,District - Kozhikode  04,Urban,0-4, KERALA, Kozhikode,Male,Mental,40
32,4,District - Kozhikode  04,Urban,5-9, KERALA, Kozhikode,Male,Mental,117
32,4,District - Kozhikode  04,Urban,10-19, KERALA, Kozhikode,Male,Mental,480
32,4,District - Kozhikode  04,Urban,20-29, KERALA, Kozhikode,Male,Mental,580
32,4,District - Kozhikode  04,Urban,30-39, KERALA, Kozhikode,Male,Mental,680
32,4,District - Kozhikode  04,Urban,40-49, KERALA, Kozhikode,Male,Mental,540
32,4,District - Kozhikode  04,Urban,50-59, KERALA, Kozhikode,Male,Mental,284
32,4,District - Kozhikode  04,Urban,60-69, KERALA, Kozhikode,Male,Mental,172
32,4,District - Kozhikode  04,Urban,70-79, KERALA, Kozhikode,Male,Mental,60
32,4,District - Kozhikode  04,Urban,80-89, KERALA, Kozhikode,Male,Mental,21
32,4,District - Kozhikode  04,Urban,90+, KERALA, Kozhikode,Male,Mental,0
32,4,District - Kozhikode  04,Urban,Age not stated, KERALA, Kozhikode,Male,Mental,8
32,5,District - Malappuram  05,Rural,0-4, KERALA, Malappuram,Male,Mental,157
32,5,District - Malappuram  05,Rural,5-9, KERALA, Malappuram,Male,Mental,530
32,5,District - Malappuram  05,Rural,10-19, KERALA, Malappuram,Male,Mental,1993
32,5,District - Malappuram  05,Rural,20-29, KERALA, Malappuram,Male,Mental,1773
32,5,District - Malappuram  05,Rural,30-39, KERALA, Malappuram,Male,Mental,1429
32,5,District - Malappuram  05,Rural,40-49, KERALA, Malappuram,Male,Mental,1146
32,5,District - Malappuram  05,Rural,50-59, KERALA, Malappuram,Male,Mental,641
32,5,District - Malappuram  05,Rural,60-69, KERALA, Malappuram,Male,Mental,457
32,5,District - Malappuram  05,Rural,70-79, KERALA, Malappuram,Male,Mental,157
32,5,District - Malappuram  05,Rural,80-89, KERALA, Malappuram,Male,Mental,59
32,5,District - Malappuram  05,Rural,90+, KERALA, Malappuram,Male,Mental,6
32,5,District - Malappuram  05,Rural,Age not stated, KERALA, Malappuram,Male,Mental,3
32,5,District - Malappuram  05,Urban,0-4, KERALA, Malappuram,Male,Mental,14
32,5,District - Malappuram  05,Urban,5-9, KERALA, Malappuram,Male,Mental,41
32,5,District - Malappuram  05,Urban,10-19, KERALA, Malappuram,Male,Mental,199
32,5,District - Malappuram  05,Urban,20-29, KERALA, Malappuram,Male,Mental,184
32,5,District - Malappuram  05,Urban,30-39, KERALA, Malappuram,Male,Mental,174
32,5,District - Malappuram  05,Urban,40-49, KERALA, Malappuram,Male,Mental,148
32,5,District - Malappuram  05,Urban,50-59, KERALA, Malappuram,Male,Mental,73
32,5,District - Malappuram  05,Urban,60-69, KERALA, Malappuram,Male,Mental,42
32,5,District - Malappuram  05,Urban,70-79, KERALA, Malappuram,Male,Mental,15
32,5,District - Malappuram  05,Urban,80-89, KERALA, Malappuram,Male,Mental,1
32,5,District - Malappuram  05,Urban,90+, KERALA, Malappuram,Male,Mental,0
32,5,District - Malappuram  05,Urban,Age not stated, KERALA, Malappuram,Male,Mental,2
32,6,District - Palakkad  06,Rural,0-4, KERALA, Palakkad,Male,Mental,61
32,6,District - Palakkad  06,Rural,5-9, KERALA, Palakkad,Male,Mental,195
32,6,District - Palakkad  06,Rural,10-19, KERALA, Palakkad,Male,Mental,821
32,6,District - Palakkad  06,Rural,20-29, KERALA, Palakkad,Male,Mental,901
32,6,District - Palakkad  06,Rural,30-39, KERALA, Palakkad,Male,Mental,899
32,6,District - Palakkad  06,Rural,40-49, KERALA, Palakkad,Male,Mental,659
32,6,District - Palakkad  06,Rural,50-59, KERALA, Palakkad,Male,Mental,340
32,6,District - Palakkad  06,Rural,60-69, KERALA, Palakkad,Male,Mental,199
32,6,District - Palakkad  06,Rural,70-79, KERALA, Palakkad,Male,Mental,84
32,6,District - Palakkad  06,Rural,80-89, KERALA, Palakkad,Male,Mental,21
32,6,District - Palakkad  06,Rural,90+, KERALA, Palakkad,Male,Mental,4
32,6,District - Palakkad  06,Rural,Age not stated, KERALA, Palakkad,Male,Mental,2
32,6,District - Palakkad  06,Urban,0-4, KERALA, Palakkad,Male,Mental,10
32,6,District - Palakkad  06,Urban,5-9, KERALA, Palakkad,Male,Mental,31
32,6,District - Palakkad  06,Urban,10-19, KERALA, Palakkad,Male,Mental,159
32,6,District - Palakkad  06,Urban,20-29, KERALA, Palakkad,Male,Mental,114
32,6,District - Palakkad  06,Urban,30-39, KERALA, Palakkad,Male,Mental,133
32,6,District - Palakkad  06,Urban,40-49, KERALA, Palakkad,Male,Mental,112
32,6,District - Palakkad  06,Urban,50-59, KERALA, Palakkad,Male,Mental,62
32,6,District - Palakkad  06,Urban,60-69, KERALA, Palakkad,Male,Mental,18
32,6,District - Palakkad  06,Urban,70-79, KERALA, Palakkad,Male,Mental,8
32,6,District - Palakkad  06,Urban,80-89, KERALA, Palakkad,Male,Mental,5
32,6,District - Palakkad  06,Urban,90+, KERALA, Palakkad,Male,Mental,0
32,6,District - Palakkad  06,Urban,Age not stated, KERALA, Palakkad,Male,Mental,0
32,7,District - Thrissur  07,Rural,0-4, KERALA, Thrissur,Male,Mental,46
32,7,District - Thrissur  07,Rural,5-9, KERALA, Thrissur,Male,Mental,178
32,7,District - Thrissur  07,Rural,10-19, KERALA, Thrissur,Male,Mental,715
32,7,District - Thrissur  07,Rural,20-29, KERALA, Thrissur,Male,Mental,903
32,7,District - Thrissur  07,Rural,30-39, KERALA, Thrissur,Male,Mental,1113
32,7,District - Thrissur  07,Rural,40-49, KERALA, Thrissur,Male,Mental,810
32,7,District - Thrissur  07,Rural,50-59, KERALA, Thrissur,Male,Mental,425
32,7,District - Thrissur  07,Rural,60-69, KERALA, Thrissur,Male,Mental,236
32,7,District - Thrissur  07,Rural,70-79, KERALA, Thrissur,Male,Mental,98
32,7,District - Thrissur  07,Rural,80-89, KERALA, Thrissur,Male,Mental,29
32,7,District - Thrissur  07,Rural,90+, KERALA, Thrissur,Male,Mental,4
32,7,District - Thrissur  07,Rural,Age not stated, KERALA, Thrissur,Male,Mental,3
32,7,District - Thrissur  07,Urban,0-4, KERALA, Thrissur,Male,Mental,19
32,7,District - Thrissur  07,Urban,5-9, KERALA, Thrissur,Male,Mental,64
32,7,District - Thrissur  07,Urban,10-19, KERALA, Thrissur,Male,Mental,219
32,7,District - Thrissur  07,Urban,20-29, KERALA, Thrissur,Male,Mental,364
32,7,District - Thrissur  07,Urban,30-39, KERALA, Thrissur,Male,Mental,532
32,7,District - Thrissur  07,Urban,40-49, KERALA, Thrissur,Male,Mental,403
32,7,District - Thrissur  07,Urban,50-59, KERALA, Thrissur,Male,Mental,181
32,7,District - Thrissur  07,Urban,60-69, KERALA, Thrissur,Male,Mental,103
32,7,District - Thrissur  07,Urban,70-79, KERALA, Thrissur,Male,Mental,45
32,7,District - Thrissur  07,Urban,80-89, KERALA, Thrissur,Male,Mental,14
32,7,District - Thrissur  07,Urban,90+, KERALA, Thrissur,Male,Mental,4
32,7,District - Thrissur  07,Urban,Age not stated, KERALA, Thrissur,Male,Mental,6
32,8,District - Ernakulam  08,Rural,0-4, KERALA, Ernakulam,Male,Mental,39
32,8,District - Ernakulam  08,Rural,5-9, KERALA, Ernakulam,Male,Mental,123
32,8,District - Ernakulam  08,Rural,10-19, KERALA, Ernakulam,Male,Mental,449
32,8,District - Ernakulam  08,Rural,20-29, KERALA, Ernakulam,Male,Mental,725
32,8,District - Ernakulam  08,Rural,30-39, KERALA, Ernakulam,Male,Mental,881
32,8,District - Ernakulam  08,Rural,40-49, KERALA, Ernakulam,Male,Mental,718
32,8,District - Ernakulam  08,Rural,50-59, KERALA, Ernakulam,Male,Mental,444
32,8,District - Ernakulam  08,Rural,60-69, KERALA, Ernakulam,Male,Mental,239
32,8,District - Ernakulam  08,Rural,70-79, KERALA, Ernakulam,Male,Mental,103
32,8,District - Ernakulam  08,Rural,80-89, KERALA, Ernakulam,Male,Mental,24
32,8,District - Ernakulam  08,Rural,90+, KERALA, Ernakulam,Male,Mental,4
32,8,District - Ernakulam  08,Rural,Age not stated, KERALA, Ernakulam,Male,Mental,4
32,8,District - Ernakulam  08,Urban,0-4, KERALA, Ernakulam,Male,Mental,54
32,8,District - Ernakulam  08,Urban,5-9, KERALA, Ernakulam,Male,Mental,121
32,8,District - Ernakulam  08,Urban,10-19, KERALA, Ernakulam,Male,Mental,520
32,8,District - Ernakulam  08,Urban,20-29, KERALA, Ernakulam,Male,Mental,668
32,8,District - Ernakulam  08,Urban,30-39, KERALA, Ernakulam,Male,Mental,762
32,8,District - Ernakulam  08,Urban,40-49, KERALA, Ernakulam,Male,Mental,560
32,8,District - Ernakulam  08,Urban,50-59, KERALA, Ernakulam,Male,Mental,273
32,8,District - Ernakulam  08,Urban,60-69, KERALA, Ernakulam,Male,Mental,156
32,8,District - Ernakulam  08,Urban,70-79, KERALA, Ernakulam,Male,Mental,66
32,8,District - Ernakulam  08,Urban,80-89, KERALA, Ernakulam,Male,Mental,15
32,8,District - Ernakulam  08,Urban,90+, KERALA, Ernakulam,Male,Mental,4
32,8,District - Ernakulam  08,Urban,Age not stated, KERALA, Ernakulam,Male,Mental,9
32,9,District - Idukki  09,Rural,0-4, KERALA, Idukki,Male,Mental,36
32,9,District - Idukki  09,Rural,5-9, KERALA, Idukki,Male,Mental,100
32,9,District - Idukki  09,Rural,10-19, KERALA, Idukki,Male,Mental,395
32,9,District - Idukki  09,Rural,20-29, KERALA, Idukki,Male,Mental,577
32,9,District - Idukki  09,Rural,30-39, KERALA, Idukki,Male,Mental,639
32,9,District - Idukki  09,Rural,40-49, KERALA, Idukki,Male,Mental,550
32,9,District - Idukki  09,Rural,50-59, KERALA, Idukki,Male,Mental,317
32,9,District - Idukki  09,Rural,60-69, KERALA, Idukki,Male,Mental,164
32,9,District - Idukki  09,Rural,70-79, KERALA, Idukki,Male,Mental,69
32,9,District - Idukki  09,Rural,80-89, KERALA, Idukki,Male,Mental,16
32,9,District - Idukki  09,Rural,90+, KERALA, Idukki,Male,Mental,2
32,9,District - Idukki  09,Rural,Age not stated, KERALA, Idukki,Male,Mental,2
32,9,District - Idukki  09,Urban,0-4, KERALA, Idukki,Male,Mental,0
32,9,District - Idukki  09,Urban,5-9, KERALA, Idukki,Male,Mental,8
32,9,District - Idukki  09,Urban,10-19, KERALA, Idukki,Male,Mental,26
32,9,District - Idukki  09,Urban,20-29, KERALA, Idukki,Male,Mental,28
32,9,District - Idukki  09,Urban,30-39, KERALA, Idukki,Male,Mental,32
32,9,District - Idukki  09,Urban,40-49, KERALA, Idukki,Male,Mental,22
32,9,District - Idukki  09,Urban,50-59, KERALA, Idukki,Male,Mental,7
32,9,District - Idukki  09,Urban,60-69, KERALA, Idukki,Male,Mental,10
32,9,District - Idukki  09,Urban,70-79, KERALA, Idukki,Male,Mental,3
32,9,District - Idukki  09,Urban,80-89, KERALA, Idukki,Male,Mental,1
32,9,District - Idukki  09,Urban,90+, KERALA, Idukki,Male,Mental,0
